hcluster_id,country_name,country_isoa3,commodities_list,snl_id
00000000000000011603,Mexico,MEX,Gold;Silver;Zinc;Lead,26929
00000000000000011604,Mexico,MEX,Gold;Copper;Silver;Molybdenum,68127
00000000000000011605,Mexico,MEX,Silver;Gold,60298
00000000000000011606,Mexico,MEX,Zinc;Copper;Lead;Gold;Silver,28283;40527
00000000000000011607,Mexico,MEX,Silver;Lead;Zinc;Gold;Copper,70478;70476;40249;35496;40764;39776;70477;34021
00000000000000011608,Mexico,MEX,Gold;Silver,57253;28289
00000000000000011609,Mexico,MEX,Gold;Silver,64223;67439;33498;29775;56541;28101;33479;33394;28077;57168;28640;27956
00000000000000011610,Mexico,MEX,Silver;Gold;Lead;Zinc;Copper,36006;52108;26659;57854
00000000000000011611,Mexico,MEX,Gold,64979
00000000000000011612,Mexico,MEX,Gold;Silver;Zinc;Lead,25723;34669;40409;40260;37671
00000000000000011613,Mexico,MEX,Lithium,37318
00000000000000011614,Mexico,MEX,Gold;Copper;Silver,35929;57956;55205
00000000000000011615,Mexico,MEX,Molybdenum;Gold;Silver;Zinc;Lead,36145
00000000000000011616,Mexico,MEX,Gold,33993
00000000000000011617,Mexico,MEX,Gold;Silver;Lead;Zinc;Copper,65998;75692;30091;50869;65293;55851;75694;28591;29434;52295;63847
00000000000000011618,Mexico,MEX,Gold;Silver,32930
00000000000000011619,Mexico,MEX,Copper;Silver;Zinc;Lead,29222;29131;53732;67965;80141
00000000000000011620,Mexico,MEX,Gold;Silver,67498
00000000000000011621,Mexico,MEX,Gold;Silver,64428
00000000000000011622,Mexico,MEX,Copper,29126
00000000000000011623,Mexico,MEX,Copper;Silver;Molybdenum;Zinc;Gold,33286;63983
00000000000000011624,Mexico,MEX,Gold;Silver;Lead;Zinc;Copper,36187;56579
00000000000000011625,Mexico,MEX,Copper;Zinc;Silver;Gold;Cobalt,35278
00000000000000011626,Mexico,MEX,Silver;Copper;Gold;Lead;Zinc,59406;55100;28928;29256
00000000000000011627,Mexico,MEX,Gold;Copper;Silver,67748;28742;67750;67751;68064
00000000000000011628,Mexico,MEX,Copper;Molybdenum;Silver;Gold;Tungsten,67980;28433;38466;34781;60398;28226
00000000000000011629,Mexico,MEX,Gold;Silver;Zinc;Lead,38367;39557;31552;28516;30577;30912;64281;30922;64064;57014;38042
00000000000000011630,Mexico,MEX,Silver;Gold,29973
00000000000000011631,Mexico,MEX,Gold;Silver;Zinc;Lead,57157;30516;54809;60540;33138;36476;35183;54108
00000000000000011632,Mexico,MEX,Gold;Zinc;Copper;Silver;Lead,28266;35576;32470;28277;35451;61053;32460
00000000000000011633,Mexico,MEX,Silver;Gold;Copper,81380;39740
00000000000000011634,Mexico,MEX,Gold;Silver,30545
00000000000000011635,Mexico,MEX,Silver;Zinc;Lead;Gold;Copper,56582;26547
00000000000000011636,Mexico,MEX,Silver;Gold;Zinc;Lead,37075
00000000000000011637,Mexico,MEX,Gold;Silver;Copper;Lead;Zinc,32415;28820;54189;56376;32416;36982;33805;35516;32417;53818;36185;67174;38742
00000000000000011638,Mexico,MEX,Silver;Zinc;Lead,37821
00000000000000011639,Mexico,MEX,Gold;Silver,35467;29695
00000000000000011640,Mexico,MEX,Silver;Copper;Lead;Zinc;Gold,30268;28317;56501
00000000000000011641,Mexico,MEX,Copper;Zinc;Lead;Silver;Gold,56482
00000000000000011642,Mexico,MEX,Silver;Gold,33623
00000000000000011643,Mexico,MEX,Silver;Zinc;Lead;Copper;Gold,38761
00000000000000011644,Mexico,MEX,Gold,79871
00000000000000011645,Mexico,MEX,Gold;Silver;Zinc;Copper;Lead,63850;79514;36935;64185;25725;35515
00000000000000011646,Mexico,MEX,Silver;Zinc;Lead;Gold;Copper;Iron Ore,29381
00000000000000011647,Mexico,MEX,Gold;Silver,67149
00000000000000011648,Mexico,MEX,Silver;Lead;Gold;Copper;Zinc,28897;31170
00000000000000011649,Mexico,MEX,Copper;Gold;Lead;Zinc,57497;67146
00000000000000011650,Mexico,MEX,Gold,27977
00000000000000011651,Mexico,MEX,Iron Ore,37213
00000000000000011652,Mexico,MEX,Gold;Silver;Lead,56395
00000000000000011653,Mexico,MEX,Gold;Copper;Silver;Zinc;Lead;Molybdenum,33834;56780;28995;34307;60859;63752;60235
00000000000000011654,Mexico,MEX,Gold,64268
00000000000000011655,Mexico,MEX,Silver;Gold,33493;67029
00000000000000011656,Mexico,MEX,Silver;Gold,28819
00000000000000011657,Mexico,MEX,Copper;Silver;Zinc;Lead,29923
00000000000000011658,Mexico,MEX,Phosphate,70735
00000000000000011659,Mexico,MEX,Gold;Copper;Platinum;Palladium;Silver,55325;54987;32193
00000000000000011660,Mexico,MEX,Silver;Gold;Tungsten;Molybdenum;Lead,39201;60672
00000000000000011661,Mexico,MEX,Silver;Gold,56262
00000000000000011662,Mexico,MEX,Gold;Lead;Silver;Zinc;Copper,56677
00000000000000011663,Mexico,MEX,Copper;Silver;Zinc;Gold;Lead,58498
00000000000000011664,Mexico,MEX,Gold;Silver,30028;58442
00000000000000011665,Mexico,MEX,Gold;Silver,51171;36276;36911;37492
00000000000000011666,Mexico,MEX,Gold;Silver;Copper;Lead;Zinc,33496
00000000000000011667,Mexico,MEX,Gold,61488
00000000000000011668,Mexico,MEX,Gold;Silver,70556;28462;36369
00000000000000011669,Mexico,MEX,Copper;Gold;Molybdenum,28305
00000000000000011670,Mexico,MEX,Gold;Silver,56806
00000000000000011671,Mexico,MEX,Iron Ore,36800;37782
00000000000000011672,Mexico,MEX,Gold;Silver;Copper;Lead;Zinc,40435;63733;50761;30098;54655;67141;67140;56652;36143;67138
00000000000000011673,Mexico,MEX,Copper;Gold;Silver;Molybdenum,29979;60147;59756
00000000000000011674,Mexico,MEX,Gold,64325
00000000000000011675,Mexico,MEX,Silver;Gold;Zinc;Lead,63600;32959;63595;33699;57582
00000000000000011676,Mexico,MEX,Silver;Gold,67237
00000000000000011677,Mexico,MEX,Gold;Silver,60646
00000000000000011678,Mexico,MEX,Gold;Silver;Zinc;Copper;Lead,58102;56225
00000000000000011679,Mexico,MEX,Gold;Silver,53616
00000000000000011680,Mexico,MEX,Silver;Zinc;Lead,40254
00000000000000011681,Mexico,MEX,Gold,28044
00000000000000011682,Mexico,MEX,Lead;Zinc;Silver;Copper,53383;52596
00000000000000011683,Mexico,MEX,Gold;Silver,30176;81487
00000000000000011684,Mexico,MEX,Copper;Gold;Silver,28275
00000000000000011685,Mexico,MEX,Gold;Copper,55017;65990
00000000000000011686,Mexico,MEX,Gold;Copper,68255
00000000000000011687,Mexico,MEX,Gold;Silver,54359;81683
00000000000000011688,Mexico,MEX,Gold,53435
00000000000000011689,Mexico,MEX,Gold;Silver,30276;53418
00000000000000011690,Mexico,MEX,Molybdenum;Copper;Silver;Rhenium;Tungsten;Gold;Zinc;Lead,29346;53848;35860;41631
00000000000000011691,Mexico,MEX,Gold;Silver;Iron Ore,56732;35207
00000000000000011692,Mexico,MEX,Gold;Silver;Zinc;Copper;Lead,65725
00000000000000011693,Mexico,MEX,Gold;Silver,28481;36578;29376;28940;58244
00000000000000011694,Mexico,MEX,Gold;Iron Ore;Nickel;Cobalt;Copper;Molybdenum;Silver;Zinc;Lead,35349;39537;53774;54770
00000000000000011695,Mexico,MEX,Silver;Gold,66581;77989
00000000000000011696,Mexico,MEX,Silver,28927
00000000000000011697,Mexico,MEX,Gold;Silver;Copper;Lead;Zinc,80543;56007;36011;37916;28491;35196;65721;31452;70482;37881
00000000000000011698,Mexico,MEX,Copper;Gold;Silver,29278
00000000000000011699,Mexico,MEX,Silver;Lead;Zinc,38681
00000000000000011700,Mexico,MEX,Silver;Lead;Zinc;Gold,53350
00000000000000011701,Mexico,MEX,Silver;Gold,54699;33999;34598;53813
00000000000000011702,Mexico,MEX,Gold;Silver,28115;57165
00000000000000011703,Mexico,MEX,Iron Ore;Silver;Gold,32252;67055
00000000000000011704,Mexico,MEX,Gold;Silver;Lead;Zinc,66278
00000000000000011705,Mexico,MEX,Gold;Silver,58317;57739;28627
00000000000000011706,Mexico,MEX,Copper,31937
00000000000000011707,Mexico,MEX,Gold;Copper,61197
00000000000000011708,Mexico,MEX,Copper;Gold,32979
00000000000000011709,Mexico,MEX,Silver;Copper;Lead;Zinc;Gold,57520;28814;57633
00000000000000011710,Mexico,MEX,Gold;Silver;Lead;Zinc;Copper,28930;56527;33717;33759;36139;28058;27929;55874;75997;27927;33196;30784;57358
00000000000000011711,Mexico,MEX,Gold;Silver,49952
00000000000000011712,Mexico,MEX,Silver;Zinc;Lead;Gold;Copper,35676;39468;56891;57103
00000000000000011713,Mexico,MEX,Gold;Silver,37582;33197;63146
00000000000000011714,Mexico,MEX,Gold,31246
00000000000000011715,Mexico,MEX,Gold;Copper;Zinc;Lead;Silver,57252
00000000000000011716,Mexico,MEX,Gold;Silver;Copper,49959
00000000000000011717,Mexico,MEX,Copper;Zinc;Silver;Indium;Iron Ore,38626;36549
00000000000000011718,Mexico,MEX,Graphite,67799;75920
00000000000000011719,Mexico,MEX,Gold;Silver,32688;30998;54968
00000000000000011720,Mexico,MEX,Gold;Silver,64886
00000000000000011721,Mexico,MEX,Silver;Gold,39334;37892
00000000000000011722,Mexico,MEX,Silver;Gold,63006
00000000000000011723,Mexico,MEX,Gold;Silver;Zinc;Lead,54668;28429;30462
00000000000000011724,Mexico,MEX,Iron Ore,63530
00000000000000011725,Mexico,MEX,Gold;Silver,55987
00000000000000011726,Mexico,MEX,Iron Ore;Magnetite,37783
00000000000000011727,Mexico,MEX,Gold,28845
00000000000000011728,Mexico,MEX,Lithium;Gold;Lead,78152;65997
00000000000000011729,Mexico,MEX,Gold;Silver,65246;50765
00000000000000011730,Mexico,MEX,Gold;Silver;Lead;Zinc,76024;60986;38408;55890
00000000000000011731,Mexico,MEX,Silver;Gold;Zinc,66899
00000000000000011732,Mexico,MEX,Gold;Silver,65995
00000000000000011733,Mexico,MEX,Silver;Zinc;Lead;Copper;Gold;Molybdenum,50160
00000000000000011734,Mexico,MEX,Gold,67909
00000000000000011735,Mexico,MEX,Gold,59428;77658;57487
00000000000000011736,Mexico,MEX,Zinc;Copper;Gold;Silver;Lead;Antimony;Lithium;Potash;Magnesium,30523;26566;37247;75554;53940;31198;25722;33783;37471
00000000000000011737,Mexico,MEX,Gold;Silver;Zinc;Lead,54054
00000000000000011738,Mexico,MEX,Gold;Silver,66000
00000000000000011739,Mexico,MEX,Gold;Silver,54966
00000000000000011740,Mexico,MEX,Gold;Silver;Copper,64119;34345
00000000000000011741,Mexico,MEX,Copper,28618
00000000000000011742,Mexico,MEX,Gold;Silver;Zinc;Lead;Antimony,64774;29995;31372;67150
00000000000000011743,Mexico,MEX,Gold,54148
00000000000000011744,Mexico,MEX,Gold;Silver,53858
00000000000000011745,Mexico,MEX,Gold,70484
00000000000000011746,Mexico,MEX,Gold;Silver,67139;51905
00000000000000011747,Mexico,MEX,Silver;Lead;Zinc;Gold,65650
00000000000000011748,Mexico,MEX,Zinc;Gold;Lead;Silver,57251
00000000000000011749,Mexico,MEX,Gold,63432
00000000000000011750,Mexico,MEX,Silver;Gold;Copper;Lead;Zinc,31488
00000000000000011751,Mexico,MEX,Gold;Silver,70552;29433;33164
00000000000000011752,Mexico,MEX,Gold;Silver,75720;70510
00000000000000011753,Mexico,MEX,Gold;Silver,50116
00000000000000011754,Mexico,MEX,Copper;Gold,28198
00000000000000011755,Mexico,MEX,Gold;Mercury;Tin;Silver;Zinc,56896;67444
00000000000000011756,Mexico,MEX,Antimony,75555
00000000000000011757,Mexico,MEX,Gold,30101
00000000000000011758,Mexico,MEX,Gold;Silver,28504;33072
00000000000000011759,Mexico,MEX,Silver;Gold,32838;31561
00000000000000011760,Mexico,MEX,Gold;Copper,66396;59582
00000000000000011761,Mexico,MEX,Gold;Silver;Copper,49975;60554
00000000000000011762,Mexico,MEX,Gold,57751
00000000000000011763,Mexico,MEX,Silver;Lead;Zinc;Copper;Tin;Vanadium;Gold,54293;30421;76672;29438
00000000000000011764,Mexico,MEX,Silver;Gold,56747
00000000000000011765,Mexico,MEX,Gold;Silver;Lead;Zinc;Copper,54776;38762;29123
00000000000000011766,Mexico,MEX,Iron Ore,31938
00000000000000011767,Mexico,MEX,Gold;Silver;Zinc;Lead,65737
00000000000000011768,Mexico,MEX,Gold;Silver,77991
00000000000000011769,Mexico,MEX,Silver;Gold;Lead;Zinc,77654
00000000000000011770,Mexico,MEX,Gold;Silver,28744
00000000000000011771,Mexico,MEX,Gold,33058
00000000000000011772,Mexico,MEX,Gold;Silver;Zinc;Lead;Copper,32235;39375;54375;75689
00000000000000011773,Mexico,MEX,Copper;Silver;Tungsten,53721;57255
00000000000000011774,Mexico,MEX,Gold;Silver;Copper;Molybdenum,33098
00000000000000011775,Mexico,MEX,Gold;Silver,55428;36309
00000000000000011776,Mexico,MEX,Gold;Silver,65730;63804
00000000000000011777,Mexico,MEX,Gold;Silver;Lead;Zinc,56359;31542
00000000000000011778,Mexico,MEX,Gold;Silver,61077
00000000000000011779,Mexico,MEX,Gold;Silver,62970;63084
00000000000000011780,Mexico,MEX,Silver;Zinc;Lead,37906
00000000000000011781,Mexico,MEX,Gold;Silver,28572
00000000000000011782,Mexico,MEX,Gold;Silver;Lead;Zinc,65736
00000000000000011783,Mexico,MEX,Silver;Gold,54714
00000000000000011784,Mexico,MEX,Silver;Zinc;Gold;Lead,39278
00000000000000011785,Mexico,MEX,Copper,67028
00000000000000011786,Mexico,MEX,Silver;Gold,60645
00000000000000011787,Mexico,MEX,Lead;Copper;Gold;Zinc;Silver,65256
00000000000000011788,Mexico,MEX,Silver;Zinc;Lead,56192
00000000000000011789,Mexico,MEX,Copper;Lead;Zinc;Silver;Iron Ore,64201;56405;33669
00000000000000011790,Mexico,MEX,Copper;Silver;Iron Ore;Magnetite,32049;37784;33754
00000000000000011791,Mexico,MEX,Gold;Silver,38407;60578;32927;64888;64487
00000000000000011792,Mexico,MEX,Gold;Silver,29563
00000000000000011793,Mexico,MEX,Silver;Zinc;Lead,25724
00000000000000011794,Mexico,MEX,Gold;Zinc,54209
00000000000000011795,Mexico,MEX,Gold;Silver,58897
00000000000000011796,Mexico,MEX,Gold;Silver,64080
00000000000000011797,Mexico,MEX,Copper;Molybdenum;Gold;Silver;Rhenium,27342;75984;40323;36981;56010
00000000000000011798,Mexico,MEX,Gold;Silver;Copper,65221
00000000000000011799,Mexico,MEX,Gold;Silver,57675;33044;77177
00000000000000011800,Mexico,MEX,Gold,54641
00000000000000011801,Mexico,MEX,Gold;Silver,55056;67497
00000000000000011802,Mexico,MEX,Copper,28338
00000000000000011803,Mexico,MEX,Gold;Silver,26456;66891
00000000000000011804,Mexico,MEX,Silver;Gold;Lead;Zinc,37756
00000000000000011805,Mexico,MEX,Copper;Silver;Gold,55253
00000000000000011806,Mexico,MEX,Gold;Silver,78132;29992
00000000000000011807,Mexico,MEX,Gold;Silver,27928;56356;54305
00000000000000011808,Mexico,MEX,Silver;Zinc;Lead;Gold;Copper,29165
00000000000000011809,Mexico,MEX,Zinc;Lead;Silver;Copper;Gold,28394;30768;29435;29802;64615
00000000000000011810,Mexico,MEX,Silver,55654
00000000000000011811,Mexico,MEX,Gold;Silver,55546;59464
00000000000000011812,Mexico,MEX,Silver;Gold;Copper,60144
00000000000000011813,Mexico,MEX,Gold;Silver;Lead,61212;50186;63936
00000000000000011814,Mexico,MEX,Copper;Cobalt,24876
00000000000000011815,Mexico,MEX,Gold;Silver,34194
00000000000000011816,Mexico,MEX,Silver;Lead;Gold;Zinc;Iron Ore,27854;65185
00000000000000011817,Mexico,MEX,Gold;Silver,74799
00000000000000011818,Mexico,MEX,Gold;Silver,33437
00000000000000011819,Mexico,MEX,Silver;Zinc;Lead;Copper;Gold,34593
00000000000000011820,Mexico,MEX,Gold;Silver;Copper,28529
00000000000000011821,Mexico,MEX,Gold;Silver,29105
00000000000000011822,Mexico,MEX,Silver;Gold;Lead;Zinc;Copper,36061;30554
00000000000000011823,Mexico,MEX,Gold;Silver,33393;53324
00000000000000011824,Mexico,MEX,Gold;Copper;Tin;Tungsten;Zinc,39565;57855
00000000000000011825,Mexico,MEX,Gold;Silver;Copper,55107
00000000000000011826,Mexico,MEX,Silver;Gold,32850
00000000000000011827,Mexico,MEX,Gold,36643
00000000000000011828,Mexico,MEX,Silver;Gold;Copper;Tungsten;Molybdenum;Zinc;Lead,38594;55200
00000000000000011829,Mexico,MEX,Silver;Gold,65445
00000000000000011830,Mexico,MEX,Gold;Silver,31467
00000000000000011831,Mexico,MEX,Zinc;Copper;Lead;Silver;Gold,35193;28362
00000000000000011832,Mexico,MEX,Gold;Silver;Lead;Zinc,57796;54640;54080
00000000000000011833,Mexico,MEX,Copper;Zinc;Lead;Silver,56406
00000000000000011834,Mexico,MEX,Gold;Copper;Cobalt;Iron Ore;Silver;Zinc;Lead,60958;36181;59429;30218
00000000000000011835,Mexico,MEX,Copper;Silver;Zinc;Lead;Gold,61014
00000000000000011836,Mexico,MEX,Gold,65254
00000000000000011837,Mexico,MEX,Silver;Lead;Zinc;Gold,58352
00000000000000011838,Mexico,MEX,Gold;Silver,57787;37767
00000000000000011839,Mexico,MEX,Silver,29937
00000000000000011840,Mexico,MEX,Copper;Silver;Zinc,34632
00000000000000011841,Mexico,MEX,Gold;Silver;Copper;Molybdenum;Zinc;Lead,56458;56457;66620;68275;81619
00000000000000011842,Mexico,MEX,Gold,79525
00000000000000011843,Mexico,MEX,Silver;Copper;Zinc;Lead;Gold;Antimony,28360;56043
00000000000000011844,Mexico,MEX,Copper;Molybdenum;Silver;Gold,34149
00000000000000011845,Mexico,MEX,Copper;Gold;Molybdenum;Silver,56956
00000000000000011846,Mexico,MEX,Silver;Gold,67115
00000000000000011847,Mexico,MEX,Lead;Zinc;Silver;Gold;Copper,27926;64546
00000000000000011848,Mexico,MEX,Silver;Gold;Lead;Zinc,32902
00000000000000011849,Mexico,MEX,Gold;Copper,56559
00000000000000011850,Mexico,MEX,Gold;Silver,66838;34675;59043
00000000000000011851,Mexico,MEX,Silver;Zinc;Lead,32921
00000000000000011852,Mexico,MEX,Gold;Zinc,54186
00000000000000011853,Mexico,MEX,Silver;Gold;Lead;Zinc,33956
00000000000000011854,Mexico,MEX,Silver;Zinc;Lead,56788
00000000000000011855,Mexico,MEX,Gold;Silver,61839
00000000000000011856,Mexico,MEX,Gold,79610
00000000000000011857,Mexico,MEX,Gold;Silver,29776
00000000000000011858,Mexico,MEX,Gold;Silver,67333
00000000000000011859,Mexico,MEX,Silver;Gold;Lead;Nickel,57149;38334;56534
00000000000000011860,Mexico,MEX,Gold;Copper;Silver,33829;59005
00000000000000011861,Mexico,MEX,Copper;Silver;Gold,58265;61971
00000000000000011862,Mexico,MEX,Copper;Gold;Silver,34289
00000000000000011863,Mexico,MEX,Gold;Silver,34181
00000000000000011864,Mexico,MEX,Copper,58113
00000000000000011865,Mexico,MEX,Copper;Gold;Silver,36754
00000000000000011866,Mexico,MEX,Gold;Silver;Lead;Zinc,68216
00000000000000011867,Mexico,MEX,Copper;Gold;Silver;Molybdenum,37196
00000000000000011868,Mexico,MEX,Copper;Zinc;Silver;Gold,31473;28393
00000000000000011869,Mexico,MEX,Copper;Gold,29807
00000000000000011870,Mexico,MEX,Gold;Silver,38489
00000000000000011871,Mexico,MEX,Gold;Iron Ore,33352;67919
00000000000000011872,Mexico,MEX,Gold;Silver;Lead;Zinc,55408
00000000000000011873,Mexico,MEX,Gold;Silver,30063
00000000000000011874,Mexico,MEX,Copper;Silver,52126
00000000000000011875,Mexico,MEX,Iron Ore,31942
00000000000000011876,Mexico,MEX,Gold;Silver;Copper,38753;68070
00000000000000011877,Mexico,MEX,Gold;Silver;Copper;Zinc;Lead,60423
00000000000000011878,Mexico,MEX,Gold;Copper;Silver;Iron Ore;Magnetite;Zinc;Lead,30013;66288;57392
00000000000000011879,Mexico,MEX,Silver;Gold,26750
00000000000000011880,Mexico,MEX,Gold;Silver;Lead;Copper;Zinc,54279
00000000000000011881,Mexico,MEX,Gold,36966
00000000000000011882,Mexico,MEX,Copper,29727
00000000000000011883,Mexico,MEX,Copper,29850
00000000000000011884,Mexico,MEX,Silver;Gold;Lead;Zinc,40420
00000000000000011885,Mexico,MEX,Copper;Zinc;Lead;Silver;Gold,30522
00000000000000011886,Mexico,MEX,Silver;Copper;Zinc,30838
00000000000000011887,Mexico,MEX,Gold,31791
00000000000000011888,Mexico,MEX,Silver;Lead;Copper;Zinc,57464
00000000000000011889,Mexico,MEX,Silver;Lead;Zinc,60390
00000000000000011890,Mexico,MEX,Copper;Silver;Gold,50766
00000000000000011891,Mexico,MEX,Silver;Gold,65447
00000000000000011892,Mexico,MEX,Iron Ore;Magnetite,57858
00000000000000011893,Mexico,MEX,Gold;Silver,60839
00000000000000011894,Mexico,MEX,Antimony;Silver;Gold,37021;34226
00000000000000011895,Mexico,MEX,Gold;Silver,56793
00000000000000011896,Mexico,MEX,Silver;Gold;Copper,55314
00000000000000011897,Mexico,MEX,Silver;Lead;Zinc;Copper,57725
00000000000000011898,Mexico,MEX,Gold,68214
00000000000000011899,Mexico,MEX,Gold,68217
00000000000000011900,Mexico,MEX,Gold;Silver,30012
00000000000000011901,Mexico,MEX,Gold;Silver;Copper,67437
00000000000000011902,Mexico,MEX,Gold;Silver,62652
00000000000000011903,Mexico,MEX,Silver;Gold;Lead;Zinc;Copper,63824
00000000000000011904,Mexico,MEX,Copper;Molybdenum,36482
00000000000000011905,Mexico,MEX,Copper;Molybdenum,35783
00000000000000011906,Mexico,MEX,Gold;Silver;Copper,57324
00000000000000011907,Mexico,MEX,Gold;Silver,29017;56955
00000000000000011908,Mexico,MEX,Copper;Gold;Silver,61291
00000000000000011909,Mexico,MEX,Gold;Silver;Copper;Lead,65733;63876
00000000000000011910,Mexico,MEX,Copper;Gold,80930
00000000000000011911,Mexico,MEX,Copper;Molybdenum;Gold;Silver,66786;32674
00000000000000011912,Mexico,MEX,Gold;Silver;Lead;Zinc;Copper,40418;63668
00000000000000011913,Mexico,MEX,Copper;Gold,55415
00000000000000011914,Mexico,MEX,Gold;Silver;Copper;Zinc;Lead,56472
00000000000000011915,Mexico,MEX,Gold;Silver;Copper,53028;77185;26911
00000000000000011916,Mexico,MEX,Silver;Lead;Zinc,57071
00000000000000011917,Mexico,MEX,Copper;Gold;Molybdenum;Silver,27358
00000000000000011918,Mexico,MEX,Silver;Gold,40419
00000000000000011919,Mexico,MEX,Gold;Silver;Zinc;Lead,65735
00000000000000011920,Mexico,MEX,Copper,59437
00000000000000011921,Mexico,MEX,Silver;Gold,75593
00000000000000011922,Mexico,MEX,Gold;Silver,67515
00000000000000011923,Mexico,MEX,Gold,57525
00000000000000011924,Mexico,MEX,Silver;Lead;Zinc;Copper,57555;33767
00000000000000011925,Mexico,MEX,Gold;Silver,36279;56072;32114
00000000000000011926,Mexico,MEX,Copper;Gold;Silver,28905
00000000000000011927,Mexico,MEX,Gold;Silver,29164
00000000000000011928,Mexico,MEX,Gold;Silver;Zinc;Lead;Copper,29045;51897
00000000000000011929,Mexico,MEX,Gold;Silver,62716
00000000000000011930,Mexico,MEX,Gold;Silver;Lead;Zinc,57250
00000000000000011931,Mexico,MEX,Silver;Zinc;Lead,60661
00000000000000011932,Mexico,MEX,Silver;Lead;Zinc;Gold,34376
00000000000000011933,Mexico,MEX,Gold;Silver,52575
00000000000000011934,Mexico,MEX,Gold,63932
00000000000000011935,Mexico,MEX,Gold;Silver,34389
00000000000000011936,Mexico,MEX,Gold;Silver;Copper;Lead;Zinc,65759
00000000000000011937,Mexico,MEX,Gold,67517
00000000000000011938,Mexico,MEX,Zinc;Lead;Copper;Silver;Gold,58154;28479
00000000000000011939,Mexico,MEX,Manganese,52934
00000000000000011940,Mexico,MEX,Gold;Silver,28315
00000000000000011941,Mexico,MEX,Silver;Gold,32928
00000000000000011942,Mexico,MEX,Gold;Silver,34562
00000000000000011943,Mexico,MEX,Zinc;Lead;Silver;Copper;Gold;Tungsten,28358
00000000000000011944,Mexico,MEX,Silver;Zinc;Lead,38471
00000000000000011945,Mexico,MEX,Silver;Gold,40253
00000000000000011946,Mexico,MEX,Silver,57742
00000000000000011947,Mexico,MEX,Gold,55416
00000000000000011948,Mexico,MEX,Gold;Silver,62822;61610
00000000000000011949,Mexico,MEX,Iron Ore,52420
00000000000000011950,Mexico,MEX,Silver;Gold;Lead;Zinc,31081
00000000000000011951,Mexico,MEX,Silver;Lead;Zinc;Copper,32321
00000000000000011952,Mexico,MEX,Gold;Silver,29258
00000000000000011953,Mexico,MEX,Silver;Gold;Copper,66487
00000000000000011954,Mexico,MEX,Gold;Silver,66834
00000000000000011955,Mexico,MEX,Copper;Zinc;Iron Ore,80120;31941
00000000000000011956,Mexico,MEX,Copper;Gold;Iron Ore;Magnetite,60899
00000000000000011957,Mexico,MEX,Gold;Silver;Lead;Copper;Zinc,65275
00000000000000011958,Mexico,MEX,Gold;Silver,65527
00000000000000011959,Mexico,MEX,Silver;Gold;Zinc,67143
00000000000000011960,Mexico,MEX,Silver;Gold,65437
00000000000000011961,Mexico,MEX,Iron Ore,32253
00000000000000011962,Mexico,MEX,Silver;Gold,65971
00000000000000011963,Mexico,MEX,Gold;Silver,28042
00000000000000011964,Mexico,MEX,Gold;Silver;Zinc;Lead,50313;30845
00000000000000011965,Mexico,MEX,Gold,51901
00000000000000011966,Mexico,MEX,Gold;Silver;Lead;Zinc,57254
00000000000000011967,Mexico,MEX,Silver;Zinc;Lead,34770
00000000000000011968,Mexico,MEX,Gold;Silver,37527
00000000000000011969,Mexico,MEX,Gold;Silver;Copper,34648;54715;67438
00000000000000011970,Mexico,MEX,Gold;Silver;Zinc;Lead,28314
00000000000000011971,Mexico,MEX,Copper;Zinc;Lead;Gold;Silver,54658
00000000000000011972,Mexico,MEX,Gold;Silver;Zinc;Copper,30219
00000000000000011973,Mexico,MEX,Silver;Gold;Lead,27073
00000000000000011974,Mexico,MEX,Silver;Copper;Zinc;Lead,57173
00000000000000011975,Mexico,MEX,Silver;Lead;Zinc;Copper;Gold,77090
00000000000000011976,Mexico,MEX,Zinc;Lead;Silver,70812
00000000000000011977,Mexico,MEX,Molybdenum;Copper,57529
00000000000000011978,Mexico,MEX,Lithium,79279
00000000000000011979,Mexico,MEX,Coal,68496
00000000000000011980,Mexico,MEX,Iron Ore,32573
00000000000000011981,Mexico,MEX,Silver;Zinc;Lead;Gold;Copper,34971;58444;28265
00000000000000011982,Mexico,MEX,Silver;Gold,41616
00000000000000011983,Mexico,MEX,Copper;Silver,70554
00000000000000011984,Mexico,MEX,Silver;Zinc;Lead;Copper;Gold,35149;67445
00000000000000011985,Mexico,MEX,Silver;Zinc;Lead,26643
00000000000000011986,Mexico,MEX,Silver;Gold;Copper;Lead;Zinc,38416
00000000000000011987,Mexico,MEX,Iron Ore,35209;37208
00000000000000011988,Mexico,MEX,Copper;Zinc;Lead;Gold;Silver,55821
00000000000000011989,Mexico,MEX,Copper;Zinc,29155;31156
00000000000000011990,Mexico,MEX,Silver;Gold,51036
00000000000000011991,Mexico,MEX,Gold;Silver;Lead;Zinc,65734
00000000000000011992,Mexico,MEX,Gold;Silver,70694
00000000000000011993,Mexico,MEX,Manganese,67723
00000000000000011994,Mexico,MEX,Gold;Silver;Zinc;Lead,64231;31876
00000000000000011995,Mexico,MEX,Silver;Zinc;Lead;Gold;Copper,34011;50611
00000000000000011996,Mexico,MEX,Zinc;Silver;Copper;Gold;Iron Ore;Lead;Tungsten,35362
00000000000000011997,Mexico,MEX,Lithium,81373
00000000000000011998,Mexico,MEX,Gold,58935
00000000000000011999,Mexico,MEX,Copper;Silver,51766
00000000000000012000,Mexico,MEX,Silver;Gold,31782
